id,allocation_id,role,quantity,expertise_level_id,avg_salary,created_at,last_updated_at
1249,334,Infrastructure Architect,1,7,60000000,2023-02-10,2023-02-12
1250,334,DevOps Engineer,3,4,27000000,2023-02-10,2023-02-12
1251,334,QA Engineer,2,3,18000000,2023-02-10,2023-02-12
1252,335,Project Manager,1,4,33000000,2023-03-15,2023-03-18
1253,335,Frontend Developer,2,3,15000000,2023-03-15,2023-03-18
1254,335,Backend Developer,1,2,14000000,2023-03-15,2023-03-18
1255,335,QA Engineer,1,2,11000000,2023-03-15,2023-03-18
1256,336,Project Manager,1,4,37000000,2023-04-05,2023-04-08
1257,336,API Developer,2,4,26000000,2023-04-05,2023-04-08
1258,336,Backend Developer,1,3,18000000,2023-04-05,2023-04-08
1259,336,QA Engineer,1,3,15000000,2023-04-05,2023-04-08
1260,337,Project Manager,1,5,50000000,2023-04-30,2023-05-02
1261,337,Data Scientist,3,5,46000000,2023-04-30,2023-05-02
1262,337,ML Engineer,2,4,34000000,2023-04-30,2023-05-02
1263,337,QA Engineer,2,3,19000000,2023-04-30,2023-05-02
1264,338,Project Manager,1,4,35000000,2023-06-10,2023-06-12
1265,338,IoT Engineer,2,4,29000000,2023-06-10,2023-06-12
1266,338,Data Analyst,1,3,20000000,2023-06-10,2023-06-12
1267,338,QA Engineer,1,2,14000000,2023-06-10,2023-06-12
1268,339,Project Manager,1,5,47000000,2023-07-15,2023-07-18
1269,339,Mobile Developer,3,4,30000000,2023-07-15,2023-07-18
1270,339,Security Engineer,1,5,39000000,2023-07-15,2023-07-18
1271,339,QA Engineer,2,3,17000000,2023-07-15,2023-07-18
1272,340,Project Manager,1,4,34000000,2023-08-05,2023-08-08
1273,340,Data Analyst,2,3,19000000,2023-08-05,2023-08-08
1274,340,Backend Developer,1,3,17000000,2023-08-05,2023-08-08
1275,340,QA Engineer,1,2,13000000,2023-08-05,2023-08-08
1276,341,Project Manager,1,4,33000000,2022-02-23,2022-02-25
1277,341,Security Trainer,2,4,28000000,2022-02-23,2022-02-25
1278,341,Content Developer,1,3,18000000,2022-02-23,2022-02-25
1279,341,QA Engineer,1,2,12000000,2022-02-23,2022-02-25
1280,342,Project Manager,1,5,45000000,2022-03-20,2022-03-22
1281,342,Low-code Developer,3,3,22000000,2022-03-20,2022-03-22
1282,342,Frontend Developer,1,3,16000000,2022-03-20,2022-03-22
1283,342,QA Engineer,2,2,14000000,2022-03-20,2022-03-22
1284,343,Project Manager,1,4,34000000,2022-04-25,2022-04-28
1285,343,Fullstack Developer,3,3,19000000,2022-04-25,2022-04-28
1286,343,UI/UX Designer,1,3,15000000,2022-04-25,2022-04-28
1287,343,QA Engineer,1,2,13000000,2022-04-25,2022-04-28
1288,344,Project Manager,1,5,48000000,2022-05-20,2022-05-22
1289,344,IoT Engineer,3,4,31000000,2022-05-20,2022-05-22
1290,344,Automation Specialist,2,4,29000000,2022-05-20,2022-05-22
1291,344,QA Engineer,2,3,18000000,2022-05-20,2022-05-22
1292,345,Project Manager,1,4,37000000,2022-06-25,2022-06-28
1293,345,Computer Vision Engineer,2,5,42000000,2022-06-25,2022-06-28
1294,345,Backend Developer,1,3,19000000,2022-06-25,2022-06-28
1295,345,QA Engineer,1,3,16000000,2022-06-25,2022-06-28
1296,346,Project Manager,1,5,52000000,2022-07-20,2022-07-22
1297,346,Blockchain Developer,3,5,48000000,2022-07-20,2022-07-22
1298,346,Security Engineer,1,5,40000000,2022-07-20,2022-07-22
1299,346,QA Engineer,2,3,20000000,2022-07-20,2022-07-22
1300,347,Project Manager,1,4,32000000,2022-08-15,2022-08-18
1301,347,Automation Tester,2,3,17000000,2022-08-15,2022-08-18
1302,347,Test Architect,1,5,35000000,2022-08-15,2022-08-18
1303,348,Project Manager,1,5,46000000,2022-09-10,2022-09-12
1304,348,Data Engineer,3,4,30000000,2022-09-10,2022-09-12
1305,348,Data Architect,1,6,50000000,2022-09-10,2022-09-12
1306,348,QA Engineer,2,3,18000000,2022-09-10,2022-09-12
1307,349,Project Manager,1,5,55000000,2022-10-25,2022-10-28
1308,349,Simulation Engineer,3,5,45000000,2022-10-25,2022-10-28
1309,349,3D Modeler,2,4,32000000,2022-10-25,2022-10-28
1310,349,QA Engineer,2,3,21000000,2022-10-25,2022-10-28
1311,350,Project Manager,1,4,35000000,2022-11-20,2022-11-22
1312,350,VR Developer,2,4,28000000,2022-11-20,2022-11-22
1313,350,Instructional Designer,1,3,20000000,2022-11-20,2022-11-22
1314,350,QA Engineer,1,2,15000000,2022-11-20,2022-11-22
1315,351,Project Manager,1,5,47000000,2022-12-15,2022-12-18
1316,351,Edge Computing Engineer,3,4,31000000,2022-12-15,2022-12-18
1317,351,DevOps Engineer,2,4,27000000,2022-12-15,2022-12-18
1318,351,QA Engineer,2,3,18000000,2022-12-15,2022-12-18
1319,352,Project Manager,1,4,36000000,2023-01-25,2023-01-28
1320,352,Data Analyst,2,3,20000000,2023-01-25,2023-01-28
1321,352,Backend Developer,1,3,17000000,2023-01-25,2023-01-28
1322,352,QA Engineer,1,2,14000000,2023-01-25,2023-01-28
1323,353,Project Manager,1,4,33000000,2023-02-20,2023-02-22
1324,353,UX Researcher,1,3,18000000,2023-02-20,2023-02-22
1325,353,Frontend Developer,1,3,16000000,2023-02-20,2023-02-22
1326,353,QA Engineer,1,2,12000000,2023-02-20,2023-02-22
1327,354,Project Manager,1,5,58000000,2023-03-25,2023-03-28
1328,354,Quantum Researcher,2,6,65000000,2023-03-25,2023-03-28
1329,354,Cryptography Expert,1,7,70000000,2023-03-25,2023-03-28
1330,354,QA Engineer,2,3,22000000,2023-03-25,2023-03-28
1331,355,Project Manager,1,4,35000000,2023-04-20,2023-04-22
1332,355,Environmental Engineer,1,4,30000000,2023-04-20,2023-04-22
1333,355,IoT Specialist,2,3,21000000,2023-04-20,2023-04-22
1334,355,QA Engineer,1,2,14000000,2023-04-20,2023-04-22
1335,356,Project Manager,1,4,37000000,2023-05-15,2023-05-18
1336,356,AI Engineer,2,4,32000000,2023-05-15,2023-05-18
1337,356,Backend Developer,1,3,18000000,2023-05-15,2023-05-18
1338,356,QA Engineer,1,3,16000000,2023-05-15,2023-05-18
1339,357,Project Manager,1,5,49000000,2023-06-20,2023-06-22
1340,357,Energy Engineer,2,4,33000000,2023-06-20,2023-06-22
1341,357,IoT Engineer,3,4,30000000,2023-06-20,2023-06-22
1342,357,QA Engineer,2,3,19000000,2023-06-20,2023-06-22
1343,358,Project Manager,1,4,36000000,2023-07-25,2023-07-28
1344,358,Fullstack Developer,3,3,20000000,2023-07-25,2023-07-28
1345,358,Marketing Specialist,1,3,17000000,2023-07-25,2023-07-28
1346,358,QA Engineer,1,2,15000000,2023-07-25,2023-07-28
1347,359,Project Manager,1,4,34000000,2023-08-20,2023-08-22
1348,359,AR Developer,2,4,29000000,2023-08-20,2023-08-22
1349,359,Technical Writer,1,3,16000000,2023-08-20,2023-08-22
1350,359,QA Engineer,1,2,13000000,2023-08-20,2023-08-22
1351,360,Project Manager,1,5,53000000,2023-09-15,2023-09-18
1352,360,Blockchain Developer,3,5,49000000,2023-09-15,2023-09-18
1353,360,Smart Contract Auditor,1,6,55000000,2023-09-15,2023-09-18
1354,360,QA Engineer,2,3,21000000,2023-09-15,2023-09-18
1355,361,Project Manager,1,4,35000000,2022-03-05,2022-03-08
1356,361,AI Ethics Specialist,1,5,40000000,2022-03-05,2022-03-08
1357,361,Data Scientist,2,4,32000000,2022-03-05,2022-03-08
1358,361,QA Engineer,1,3,16000000,2022-03-05,2022-03-08
1359,362,Project Manager,1,4,34000000,2022-03-31,2022-04-02
1360,362,Security Engineer,2,4,28000000,2022-03-31,2022-04-02
1361,362,Backend Developer,1,3,17000000,2022-03-31,2022-04-02
1362,362,QA Engineer,1,2,13000000,2022-03-31,2022-04-02
1363,363,Project Manager,1,4,32000000,2022-05-10,2022-05-12
1364,363,Automation Developer,2,3,18000000,2022-05-10,2022-05-12
1365,363,QA Engineer,1,2,11000000,2022-05-10,2022-05-12
1366,364,Project Manager,1,4,35000000,2022-06-15,2022-06-18
1367,364,Cloud Economist,1,4,30000000,2022-06-15,2022-06-18
1368,364,Data Analyst,1,3,19000000,2022-06-15,2022-06-18
1369,364,QA Engineer,1,2,14000000,2022-06-15,2022-06-18
1370,365,Project Manager,1,5,45000000,2022-07-20,2022-07-22
1371,365,Data Scientist,2,4,33000000,2022-07-20,2022-07-22
1372,365,Backend Developer,1,3,18000000,2022-07-20,2022-07-22
1373,365,QA Engineer,1,3,16000000,2022-07-20,2022-07-22
1374,366,Project Manager,1,5,52000000,2022-08-25,2022-08-28
1375,366,Simulation Engineer,3,5,46000000,2022-08-25,2022-08-28
1376,366,3D Artist,2,4,32000000,2022-08-25,2022-08-28
1377,366,QA Engineer,2,3,20000000,2022-08-25,2022-08-28
1378,367,Project Manager,1,4,34000000,2022-09-20,2022-09-22
1379,367,Mobile Developer,2,3,20000000,2022-09-20,2022-09-22
1380,367,Backend Developer,1,3,17000000,2022-09-20,2022-09-22
1381,367,QA Engineer,1,2,13000000,2022-09-20,2022-09-22
1382,368,Project Manager,1,4,36000000,2022-10-25,2022-10-28
1383,368,AI Engineer,2,4,31000000,2022-10-25,2022-10-28
1384,368,Content Moderator,1,3,15000000,2022-10-25,2022-10-28
1385,368,QA Engineer,1,2,14000000,2022-10-25,2022-10-28
1386,369,Project Manager,1,5,54000000,2022-11-20,2022-11-22
1387,369,Blockchain Developer,3,5,50000000,2022-11-20,2022-11-22
1388,369,Environmental Analyst,1,4,28000000,2022-11-20,2022-11-22
1389,369,QA Engineer,2,3,21000000,2022-11-20,2022-11-22
1390,370,Project Manager,1,4,37000000,2022-12-15,2022-12-18
1391,370,Health Tech Specialist,2,4,32000000,2022-12-15,2022-12-18
1392,370,IoT Engineer,1,3,22000000,2022-12-15,2022-12-18
1393,370,QA Engineer,1,2,15000000,2022-12-15,2022-12-18
1394,371,Project Manager,1,4,35000000,2023-01-20,2023-01-22
1395,371,Blockchain Auditor,2,5,42000000,2023-01-20,2023-01-22
1396,371,QA Engineer,1,2,14000000,2023-01-20,2023-01-22
1397,372,Project Manager,1,5,48000000,2023-02-15,2023-02-18
1398,372,Edge Computing Engineer,3,4,33000000,2023-02-15,2023-02-18
1399,372,IoT Specialist,2,4,30000000,2023-02-15,2023-02-18
1400,372,QA Engineer,2,3,19000000,2023-02-15,2023-02-18
1401,373,Project Manager,1,5,52000000,2023-03-20,2023-03-22
1402,373,Trading Platform Developer,3,5,48000000,2023-03-20,2023-03-22
1403,373,Security Engineer,1,5,41000000,2023-03-20,2023-03-22
1404,373,QA Engineer,2,3,22000000,2023-03-20,2023-03-22
1405,374,Project Manager,1,4,36000000,2023-04-15,2023-04-18
1406,374,Market Research Analyst,2,3,21000000,2023-04-15,2023-04-18
1407,374,Data Scientist,1,4,32000000,2023-04-15,2023-04-18
1408,374,QA Engineer,1,2,15000000,2023-04-15,2023-04-18
1409,375,Project Manager,1,4,33000000,2023-05-20,2023-05-22
1410,375,Data Analyst,2,3,18000000,2023-05-20,2023-05-22
1411,375,QA Engineer,1,2,12000000,2023-05-20,2023-05-22
1412,376,Project Manager,1,5,60000000,2023-06-15,2023-06-18
1413,376,Quantum Researcher,3,6,68000000,2023-06-15,2023-06-18
1414,376,ML Engineer,2,5,52000000,2023-06-15,2023-06-18
1415,376,QA Engineer,2,3,24000000,2023-06-15,2023-06-18
1416,377,Project Manager,1,4,35000000,2023-07-20,2023-07-22
1417,377,UX Designer,2,3,19000000,2023-07-20,2023-07-22
1418,377,Frontend Developer,1,3,16000000,2023-07-20,2023-07-22
1419,377,QA Engineer,1,2,13000000,2023-07-20,2023-07-22
1420,378,Project Manager,1,4,34000000,2023-08-15,2023-08-18
1421,378,Blockchain Developer,2,4,30000000,2023-08-15,2023-08-18
1422,378,Backend Developer,1,3,17000000,2023-08-15,2023-08-18
1423,378,QA Engineer,1,2,14000000,2023-08-15,2023-08-18
1424,379,Project Manager,1,4,33000000,2023-09-10,2023-09-12
1425,379,AI Engineer,2,4,29000000,2023-09-10,2023-09-12
1426,379,QA Engineer,1,2,12000000,2023-09-10,2023-09-12
1427,380,Project Manager,1,5,47000000,2023-10-05,2023-10-08
1428,380,Energy Analyst,2,4,32000000,2023-10-05,2023-10-08
1429,380,IoT Engineer,3,4,30000000,2023-10-05,2023-10-08
1430,380,QA Engineer,2,3,18000000,2023-10-05,2023-10-08
1431,381,Project Manager,1,5,46000000,2022-04-10,2022-04-12
1432,381,Security Architect,1,7,58000000,2022-04-10,2022-04-12
1433,381,Cloud Security Engineer,3,4,31000000,2022-04-10,2022-04-12
1434,381,QA Engineer,2,3,19000000,2022-04-10,2022-04-12
1435,382,Project Manager,1,4,34000000,2022-05-15,2022-05-18
1436,382,Fullstack Developer,3,3,19000000,2022-05-15,2022-05-18
1437,382,UI/UX Designer,1,3,15000000,2022-05-15,2022-05-18
1438,382,QA Engineer,1,2,13000000,2022-05-15,2022-05-18
1439,383,Project Manager,1,5,48000000,2022-06-20,2022-06-22
1440,383,Supply Chain Analyst,2,4,33000000,2022-06-20,2022-06-22
1441,383,Data Scientist,1,4,31000000,2022-06-20,2022-06-22
1442,383,QA Engineer,1,3,17000000,2022-06-20,2022-06-22
1443,384,Project Manager,1,5,55000000,2022-07-25,2022-07-28
1444,384,Blockchain Developer,3,5,51000000,2022-07-25,2022-07-28
1445,384,Payment Specialist,1,4,35000000,2022-07-25,2022-07-28
1446,384,QA Engineer,2,3,23000000,2022-07-25,2022-07-28
1447,385,Project Manager,1,4,32000000,2022-08-20,2022-08-22
1448,385,Frontend Developer,2,3,15000000,2022-08-20,2022-08-22
1449,385,Backend Developer,1,2,14000000,2022-08-20,2022-08-22
1450,385,QA Engineer,1,2,11000000,2022-08-20,2022-08-22
1451,386,Project Manager,1,4,36000000,2022-09-15,2022-09-18
1452,386,Data Governance Specialist,1,5,40000000,2022-09-15,2022-09-18
1453,386,Data Analyst,2,3,20000000,2022-09-15,2022-09-18
1454,386,QA Engineer,1,2,15000000,2022-09-15,2022-09-18
1455,387,Project Manager,1,5,47000000,2022-10-20,2022-10-22
1456,387,Cloud Engineer,3,4,30000000,2022-10-20,2022-10-22
1457,387,Monitoring Specialist,2,4,28000000,2022-10-20,2022-10-22
1458,387,QA Engineer,2,3,18000000,2022-10-20,2022-10-22
1459,388,Project Manager,1,4,37000000,2022-11-15,2022-11-18
1460,388,AI Content Specialist,2,4,32000000,2022-11-15,2022-11-18
1461,388,Backend Developer,1,3,18000000,2022-11-15,2022-11-18
1462,388,QA Engineer,1,3,16000000,2022-11-15,2022-11-18
1463,389,Project Manager,1,5,52000000,2022-12-10,2022-12-12
1464,389,Identity Architect,1,7,62000000,2022-12-10,2022-12-12
1465,389,Blockchain Developer,3,5,48000000,2022-12-10,2022-12-12
1466,389,QA Engineer,2,3,22000000,2022-12-10,2022-12-12
1467,390,Project Manager,1,4,35000000,2023-01-05,2023-01-07
1468,390,IoT Security Engineer,2,4,30000000,2023-01-05,2023-01-07
1469,390,Backend Developer,1,3,17000000,2023-01-05,2023-01-07
1470,390,QA Engineer,1,2,14000000,2023-01-05,2023-01-07
1471,391,Project Manager,1,5,49000000,2023-01-31,2023-02-02
1472,391,Mobile Developer,4,4,32000000,2023-01-31,2023-02-02
1473,391,Security Engineer,1,5,41000000,2023-01-31,2023-02-02
1474,391,QA Engineer,2,3,20000000,2023-01-31,2023-02-02
1475,392,Project Manager,1,4,34000000,2023-03-05,2023-03-08
1476,392,Data Quality Analyst,2,3,19000000,2023-03-05,2023-03-08
1477,392,Backend Developer,1,3,16000000,2023-03-05,2023-03-08
1478,392,QA Engineer,1,2,13000000,2023-03-05,2023-03-08
1479,393,Project Manager,1,5,50000000,2023-03-31,2023-04-02
1480,393,Process Mining Specialist,2,5,45000000,2023-03-31,2023-04-02
1481,393,Data Scientist,1,4,33000000,2023-03-31,2023-04-02
1482,393,QA Engineer,1,3,18000000,2023-03-31,2023-04-02
1483,394,Project Manager,1,5,48000000,2023-04-26,2023-04-28
1484,394,Cloud Native Architect,1,7,60000000,2023-04-26,2023-04-28
1485,394,DevOps Engineer,3,4,31000000,2023-04-26,2023-04-28
1486,394,QA Engineer,2,3,19000000,2023-04-26,2023-04-28
1487,395,Project Manager,1,4,36000000,2023-05-20,2023-05-22
1488,395,AI Engineer,2,4,32000000,2023-05-20,2023-05-22
1489,395,Customer Service Analyst,1,3,18000000,2023-05-20,2023-05-22
1490,395,QA Engineer,1,2,15000000,2023-05-20,2023-05-22
1491,396,Project Manager,1,5,56000000,2023-06-15,2023-06-18
1492,396,Blockchain Developer,3,5,52000000,2023-06-15,2023-06-18
1493,396,Supply Chain Expert,1,4,35000000,2023-06-15,2023-06-18
1494,396,QA Engineer,2,3,23000000,2023-06-15,2023-06-18
1495,397,Project Manager,1,4,37000000,2023-07-10,2023-07-12
1496,397,IoT Analyst,2,3,22000000,2023-07-10,2023-07-12
1497,397,Data Engineer,1,3,20000000,2023-07-10,2023-07-12
1498,397,QA Engineer,1,2,16000000,2023-07-10,2023-07-12
1499,398,Project Manager,1,5,52000000,2023-08-05,2023-08-08
1500,398,Digital Transformation Lead,1,6,58000000,2023-08-05,2023-08-08
1501,398,Change Management Specialist,2,4,32000000,2023-08-05,2023-08-08
1502,398,QA Engineer,2,3,21000000,2023-08-05,2023-08-08
1503,399,Project Manager,1,5,54000000,2023-08-31,2023-09-02
1504,399,Security Analyst,3,4,35000000,2023-08-31,2023-09-02
1505,399,Incident Responder,2,4,33000000,2023-08-31,2023-09-02
1506,399,QA Engineer,2,3,22000000,2023-08-31,2023-09-02
1507,400,Project Manager,1,5,62000000,2023-09-25,2023-09-28
1508,400,AI Research Scientist,3,6,72000000,2023-09-25,2023-09-28
1509,400,Research Engineer,2,5,58000000,2023-09-25,2023-09-28
1510,400,QA Engineer,2,3,26000000,2023-09-25,2023-09-
1511,401,Project Manager,1,5,40000000,2024-01-10,2024-01-12
1512,401,AI Research Scientist,2,5,45000000,2024-01-10,2024-01-12
1513,401,Machine Learning Engineer,3,4,35000000,2024-01-10,2024-01-12
1514,401,Data Engineer,2,4,28000000,2024-01-10,2024-01-12
1515,401,Backend Developer,2,4,25000000,2024-01-10,2024-01-12
1516,401,DevOps Engineer,1,4,30000000,2024-01-10,2024-01-12
1517,402,Project Manager,1,5,42000000,2024-01-25,2024-01-28
1518,402,Quantum Cryptographer,2,6,55000000,2024-01-25,2024-01-28
1519,402,Security Architect,1,7,60000000,2024-01-25,2024-01-28
1520,402,Backend Developer,2,4,25000000,2024-01-25,2024-01-28
1521,403,Project Manager,1,5,38000000,2024-03-05,2024-03-08
1522,403,VR/AR Developer,3,4,32000000,2024-03-05,2024-03-08
1523,403,3D Artist,2,3,22000000,2024-03-05,2024-03-08
1524,403,Backend Developer,2,4,25000000,2024-03-05,2024-03-08
1525,404,Project Manager,1,5,36000000,2024-03-25,2024-03-28
1526,404,Data Scientist,3,4,35000000,2024-03-25,2024-03-28
1527,404,Machine Learning Engineer,2,4,32000000,2024-03-25,2024-03-28
1528,404,Backend Developer,2,4,25000000,2024-03-25,2024-03-28
1529,405,Project Manager,1,5,45000000,2024-05-10,2024-05-12
1530,405,Quantum Researcher,3,6,60000000,2024-05-10,2024-05-12
1531,405,Software Engineer,2,4,28000000,2024-05-10,2024-05-12
1532,405,Data Scientist,1,4,32000000,2024-05-10,2024-05-12
1533,406,Project Manager,1,4,30000000,2024-05-25,2024-05-28
1534,406,3D Developer,2,3,25000000,2024-05-25,2024-05-28
1535,406,Frontend Developer,2,3,20000000,2024-05-25,2024-05-28
1536,407,Project Manager,1,4,32000000,2024-07-05,2024-07-08
1537,407,Cloud Architect,1,7,50000000,2024-07-05,2024-07-08
1538,407,DevOps Engineer,2,4,28000000,2024-07-05,2024-07-08
1539,408,Project Manager,1,5,42000000,2024-07-25,2024-07-28
1540,408,AI Researcher,3,6,55000000,2024-07-25,2024-07-28
1541,408,Data Scientist,2,4,35000000,2024-07-25,2024-07-28
1542,409,Project Manager,1,5,40000000,2024-09-10,2024-09-12
1543,409,Blockchain Developer,3,4,38000000,2024-09-10,2024-09-12
1544,409,Security Engineer,2,4,35000000,2024-09-10,2024-09-12
1545,410,Project Manager,1,4,35000000,2024-09-25,2024-09-28
1546,410,Fullstack Developer,3,3,25000000,2024-09-25,2024-09-28
1547,410,Blockchain Specialist,2,4,32000000,2024-09-25,2024-09-28
1548,411,Project Manager,1,5,42000000,2024-11-05,2024-11-08
1549,411,Cybersecurity Expert,2,6,50000000,2024-11-05,2024-11-08
1550,411,Machine Learning Engineer,3,4,35000000,2024-11-05,2024-11-08
1551,412,Project Manager,1,4,32000000,2024-11-25,2024-11-28
1552,412,IoT Engineer,3,4,30000000,2024-11-25,2024-11-28
1553,412,Edge Computing Specialist,2,4,35000000,2024-11-25,2024-11-28
1554,413,Project Manager,1,5,45000000,2025-01-10,2025-01-12
1555,413,Biomedical Engineer,2,6,55000000,2025-01-10,2025-01-12
1556,413,Software Developer,3,4,30000000,2025-01-10,2025-01-12
1557,414,Project Manager,1,5,40000000,2025-01-25,2025-01-28
1558,414,AI Engineer,3,4,38000000,2025-01-25,2025-01-28
1559,414,Database Architect,2,5,42000000,2025-01-25,2025-01-28
1560,415,Project Manager,1,6,55000000,2025-03-05,2025-03-08
1561,415,Quantum Physicist,3,7,70000000,2025-03-05,2025-03-08
1562,415,Research Scientist,2,6,50000000,2025-03-05,2025-03-08
1563,416,Project Manager,1,4,30000000,2025-03-25,2025-03-28
1564,416,VR Developer,3,3,25000000,2025-03-25,2025-03-28
1565,416,3D Designer,2,3,22000000,2025-03-25,2025-03-28
1566,417,Project Manager,1,5,38000000,2025-05-10,2025-05-12
1567,417,Sustainability Expert,2,5,40000000,2025-05-10,2025-05-12
1568,417,Cloud Engineer,3,4,32000000,2025-05-10,2025-05-12
1569,418,Project Manager,1,4,35000000,2025-05-25,2025-05-28
1570,418,Data Scientist,3,4,32000000,2025-05-25,2025-05-28
1571,418,AI Researcher,2,5,42000000,2025-05-25,2025-05-28
1572,419,Project Manager,1,5,40000000,2025-07-05,2025-07-08
1573,419,Blockchain Developer,4,4,38000000,2025-07-05,2025-07-08
1574,419,Legal Tech Specialist,1,5,45000000,2025-07-05,2025-07-08
1575,420,Project Manager,1,4,32000000,2025-07-25,2025-07-28
1576,420,Cloud Architect,2,5,45000000,2025-07-25,2025-07-28
1577,420,Security Engineer,2,4,35000000,2025-07-25,2025-07-28
1578,421,Project Manager,1,5,42000000,2025-09-10,2025-09-12
1579,421,AI Engineer,4,4,38000000,2025-09-10,2025-09-12
1580,421,Privacy Engineer,2,5,45000000,2025-09-10,2025-09-12
1581,422,Project Manager,1,4,35000000,2025-09-25,2025-09-28
1582,422,AI Ethics Specialist,2,5,40000000,2025-09-25,2025-09-28
1583,422,Compliance Officer,2,4,32000000,2025-09-25,2025-09-28
1584,423,Project Manager,1,4,32000000,2025-11-05,2025-11-08
1585,423,IoT Engineer,4,4,30000000,2025-11-05,2025-11-08
1586,423,Data Analyst,2,3,25000000,2025-11-05,2025-11-08
1587,424,Project Manager,1,5,38000000,2025-11-25,2025-11-28
1588,424,Data Architect,2,6,50000000,2025-11-25,2025-11-28
1589,424,Data Engineer,3,4,32000000,2025-11-25,2025-11-28
1590,425,Project Manager,1,4,30000000,2024-01-15,2024-01-18
1591,425,AI Developer,3,4,35000000,2024-01-15,2024-01-18
1592,425,Software Engineer,2,3,25000000,2024-01-15,2024-01-18
1593,426,Project Manager,1,5,40000000,2024-02-10,2024-02-12
1594,426,Quantum Programmer,3,6,55000000,2024-02-10,2024-02-12
1595,426,Software Developer,2,4,28000000,2024-02-10,2024-02-12
1596,427,Project Manager,1,5,42000000,2024-03-15,2024-03-18
1597,427,Blockchain Developer,4,4,38000000,2024-03-15,2024-03-18
1598,427,Financial Analyst,1,4,30000000,2024-03-15,2024-03-18
1599,428,Project Manager,1,4,32000000,2024-04-20,2024-04-23
1600,428,QA Automation Engineer,3,4,28000000,2024-04-20,2024-04-23
1601,428,Test Architect,1,5,40000000,2024-04-20,2024-04-23
1602,429,Project Manager,1,5,45000000,2024-05-25,2024-05-28
1603,429,Bioinformatician,3,6,50000000,2024-05-25,2024-05-28
1604,429,Data Scientist,2,4,35000000,2024-05-25,2024-05-28
1605,430,Project Manager,1,4,30000000,2024-06-30,2024-07-03
1606,430,IoT Developer,3,3,25000000,2024-06-30,2024-07-03
1607,430,Mobile Developer,2,3,22000000,2024-06-30,2024-07-03
1608,431,Project Manager,1,5,38000000,2024-08-05,2024-08-08
1609,431,Backend Developer,4,4,30000000,2024-08-05,2024-08-08
1610,431,DevOps Engineer,2,4,32000000,2024-08-05,2024-08-08
1611,432,Project Manager,1,4,32000000,2024-09-10,2024-09-12
1612,432,Data Analyst,3,3,25000000,2024-09-10,2024-09-12
1613,432,Business Intelligence,2,4,30000000,2024-09-10,2024-09-12
1614,433,Project Manager,1,5,40000000,2024-10-15,2024-10-18
1615,433,Cryptography Expert,3,6,50000000,2024-10-15,2024-10-18
1616,433,Security Engineer,2,4,35000000,2024-10-15,2024-10-18
1617,434,Project Manager,1,4,30000000,2024-11-20,2024-11-23
1618,434,AR Developer,3,3,28000000,2024-11-20,2024-11-23
1619,434,UI/UX Designer,2,3,20000000,2024-11-20,2024-11-23
1620,435,Project Manager,1,5,38000000,2024-12-25,2024-12-28
1621,435,AI Specialist,3,4,35000000,2024-12-25,2024-12-28
1622,435,Legal Analyst,1,4,30000000,2024-12-25,2024-12-28
1623,436,Project Manager,1,5,42000000,2025-01-01,2025-01-04
1624,436,Cloud Engineer,4,4,35000000,2025-01-01,2025-01-04
1625,436,Multi-cloud Specialist,2,5,45000000,2025-01-01,2025-01-04
1626,437,Project Manager,1,5,40000000,2025-02-05,2025-02-08
1627,437,Blockchain Developer,3,4,38000000,2025-02-05,2025-02-08
1628,437,Financial Compliance,1,4,32000000,2025-02-05,2025-02-08
1629,438,Project Manager,1,4,32000000,2025-03-10,2025-03-12
1630,438,Agricultural Tech,2,4,30000000,2025-03-10,2025-03-12
1631,438,IoT Specialist,3,3,25000000,2025-03-10,2025-03-12
1632,439,Project Manager,1,5,45000000,2025-04-15,2025-04-18
1633,439,Autonomous Systems,3,6,50000000,2025-04-15,2025-04-18
1634,439,Safety Engineer,2,5,40000000,2025-04-15,2025-04-18
1635,440,Project Manager,1,4,32000000,2025-05-20,2025-05-23
1636,440,Serverless Architect,2,5,42000000,2025-05-20,2025-05-23
1637,440,Backend Developer,3,3,25000000,2025-05-20,2025-05-23
1638,441,Project Manager,1,5,40000000,2025-06-25,2025-06-28
1639,441,Climate Scientist,2,6,48000000,2025-06-25,2025-06-28
1640,441,Data Engineer,3,4,32000000,2025-06-25,2025-06-28
1641,442,Project Manager,1,4,35000000,2025-07-31,2025-08-03
1642,442,Security Analyst,3,4,32000000,2025-07-31,2025-08-03
1643,442,AI Security Specialist,2,5,40000000,2025-07-31,2025-08-03
1644,443,Project Manager,1,4,30000000,2025-09-05,2025-09-08
1645,443,AI Designer,3,3,28000000,2025-09-05,2025-09-08
1646,443,Creative Technologist,2,3,25000000,2025-09-05,2025-09-08
1647,444,Project Manager,1,5,38000000,2025-10-10,2025-10-12
1648,444,Supply Chain Analyst,2,4,30000000,2025-10-10,2025-10-12
1649,444,Blockchain Developer,3,4,35000000,2025-10-10,2025-10-12
1650,445,Project Manager,1,4,32000000,2025-11-15,2025-11-18
1651,445,Energy Specialist,2,4,35000000,2025-11-15,2025-11-18
1652,445,IoT Engineer,3,3,28000000,2025-11-15,2025-11-18
1653,446,Project Manager,1,4,30000000,2025-12-20,2025-12-23
1654,446,Low-code Developer,4,3,25000000,2025-12-20,2025-12-23
